BACKLIGHTSUN,BACKLIGHTSUN_classes,Coordinates,Coordinates_Joined,DARKNESS,DARKNESS_classes,Datetime,Elevation,Latitude,Longitude,MOTIONBLUR,MOTIONBLUR_classes,Open_Data,Precipitation,RAIN,RAIN_classes,RoadTypes,Scope_Probability,Scope_Probability_Verbose,SignType,Speed,Temperature,Unnamed: 0,VGG_is_correct,VGG_probabilities,VG_labels,class,detailed_class,env_probability ,formattedTime,full_img_pth,geo_probability,hour,img_id,month,rain_sensor,sun_altitude,temp_probability,velocity
0,0,"(50.183393100723286, 10.842286566806049)","(10.842286566806047, 50.183393100723286)",0,0,1531036207,300,50.1833931,10.84228657,0,0,"{""place_id"":131397525,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":236764180,""lat"":""50.183146"",""lon"":""10.8433605"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""St 2204"",""display_name"":""St 2204, Aumühle, Seßlach, Landkreis Coburg, Oberfranken, Bayern, 96145, Deutschland"",""address"":{""road"":""St 2204"",""suburb"":""Aumühle"",""town"":""Seßlach"",""county"":""Landkreis Coburg"",""state_district"":""Oberfranken"",""state"":""Bayern"",""postcode"":""96145"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.1731035"",""50.1843476"",""10.8432946"",""10.8463368""]}",1.312994012,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",22,49.79608178,31.28566915,4606,FALSE,0.241645545,28,RAIN,RAIN,0,2018-07-08 07:50,1557744858_2083_UC2_RAIN-75.png,1,14.13171518,1557744858_2083,7,8.478103584,2.114954461,1,4.962731189
0,0,"(50.82337612334497, 10.515666895316041)","(10.51566689531604, 50.823376123344964)",0,0,1543326824,651,50.82337612,10.5156669,25,1,"{""place_id"":133030663,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":243391150,""lat"":""50.8237763"",""lon"":""10.5203445"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""L 1026"",""display_name"":""L 1026, Kleinschmalkalden, Floh-Seligenthal, Landkreis Schmalkalden-Meiningen, Thüringen, 98593, Deutschland"",""address"":{""road"":""L 1026"",""suburb"":""Kleinschmalkalden"",""town"":""Floh-Seligenthal"",""county"":""Landkreis Schmalkalden-Meiningen"",""state"":""Thüringen"",""postcode"":""98593"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8184981"",""50.8293731"",""10.5184423"",""10.5273826""]}",0.046778102,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",6,2.026009371,6.581449424,11834,TRUE,0.994824409,6,MOTIONBLUR,MOTIONBLUR,0,2018-11-27 13:53,1557742475_49_UC2_MOTIONBLUR-25.png,1,15.38976485,1557742475_49,11,4.228778519,2.073469633,1,59.00287515
0,0,"(48.63262661974662, 6.1433464468705)","(6.1433464468705, 48.63262661974662)",75,2,1553229630,372,48.63262662,6.143346447,0,0,"{""place_id"":180059141,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":490660384,""lat"":""48.63374415"",""lon"":""6.1432989284241"",""place_rank"":30,""category"":""natural"",""type"":""wood"",""importance"":""0"",""addresstype"":""natural"",""name"":""487"",""display_name"":""487, D 974, Parc d'activités Brabois Forestière, Chavigny, Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54230, France"",""address"":{""wood"":""487"",""road"":""D 974"",""industrial"":""Parc d'activités Brabois Forestière"",""village"":""Chavigny"",""county"":""Nancy"",""state"":""Grand Est"",""country"":""France"",""postcode"":""54230"",""country_code"":""fr""},""boundingbox"":[""48.6324478"",""48.6374299"",""6.1386264"",""6.1457604""]}",1.706110228,75,2,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",7,117.7709799,-5.843545734,30812,FALSE,0.612697959,5,RAIN_DARKNESS,RAIN_DARKNESS,0,2019-03-22 04:40,1558452050_2_UC2_RAIN-75_DARKNESS-75.png,0,21.09299959,1558452050_2,3,0.325194552,4.923638998,1,99.74512278
0,0,"(50.10311858980456, 12.926190818901581)","(12.92619081890158, 50.103118589804566)",0,0,1529737715,679,50.10311859,12.92619082,0,0,"{""place_id"":82519157,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":28439093,""lat"":""50.1058491"",""lon"":""12.9285023"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""1793"",""display_name"":""1793, Český Chloumek, Útvina, okres Karlovy Vary, Karlovarský kraj, Severozápad, Česko"",""address"":{""road"":""1793"",""suburb"":""Český Chloumek"",""village"":""Útvina"",""county"":""okres Karlovy Vary"",""state"":""Severozápad"",""country"":""Česko"",""country_code"":""cz""},""boundingbox"":[""50.0992047"",""50.1289842"",""12.8877618"",""12.937652""]}",2.172885852,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",15,112.7965555,18.67181296,7619,TRUE,0.9520455,15,MOTIONBLUR,MOTIONBLUR,0,2018-06-23 07:08,1557742122_2095_UC2_MOTIONBLUR-0.png,0,14.548548,1557742122_2095,6,2.82611047,3.158060004,1,103.2854537
0,0,"(50.6601290240261, 6.855828243603961)","(6.855828243603962, 50.6601290240261)",25,1,1532016517,177,50.66012902,6.855828244,0,0,"{""place_id"":92698150,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":71433627,""lat"":""50.6601350677461"",""lon"":""6.85600571433837"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""K 3"",""display_name"":""K 3, Weidesheim, Euskirchen, Kreis Euskirchen, Regierungsbezirk Köln, Nordrhein-Westfalen, 53881, Deutschland"",""address"":{""road"":""K 3"",""city_district"":""Weidesheim"",""town"":""Euskirchen"",""county"":""Kreis Euskirchen"",""state_district"":""Regierungsbezirk Köln"",""state"":""Nordrhein-Westfalen"",""postcode"":""53881"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.6577937"",""50.6713487"",""6.8559946"",""6.8563011""]}",0.475798673,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",19,38.8172266,12.62189101,19531,TRUE,0.294707626,19,DARKNESS,DARKNESS,0,2018-07-19 16:08,1557743752_2015_UC2_DARKNESS-25.png,1,20.53252669,1557743752_2015,7,2.068859809,4.792907804,1,1.010064611
0,0,"(51.137544608205324, 6.071774032362935)","(6.071774032362934, 51.137544608205324)",0,0,1551749871,29,51.13754461,6.071774032,0,0,"{""place_id"":70108303,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":6750656,""lat"":""51.1371576720395"",""lon"":""6.07112327608461"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Bennebroekweg"",""display_name"":""Bennebroekweg, Vlodrop, Roerdalen, Limburg, Nederland, 6063CP, Nederland"",""address"":{""road"":""Bennebroekweg"",""suburb"":""Vlodrop"",""city"":""Roerdalen"",""state"":""Limburg"",""postcode"":""6063CP"",""country"":""Nederland"",""country_code"":""nl""},""boundingbox"":[""51.13644"",""51.14024"",""6.06761"",""6.07155""]}",0.442654749,25,2,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",25,2.737146953,13.80667774,421,TRUE,0.999854565,25,RAIN,RAIN,0,2019-03-05 01:37,1557744530_1016_UC2_RAIN-25.png,0,7.870436563,1557744530_1016,3,14.31526868,3.583588069,1,3.409697359
0,0,"(51.05685745600046, 6.5677041284188435)","(6.567704128418844, 51.056857456000465)",0,0,1528981545,63,51.05685746,6.567704128,75,2,"{""place_id"":237789962,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":622352229,""lat"":""51.0555283003486"",""lon"":""6.5701925713134"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Gindorf, Grevenbroich, Rhein-Kreis Neuss, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 41517, Deutschland"",""address"":{""village"":""Gindorf"",""town"":""Grevenbroich"",""county"":""Rhein-Kreis Neuss"",""state_district"":""Regierungsbezirk Düsseldorf"",""state"":""Nordrhein-Westfalen"",""postcode"":""41517"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.0537185"",""51.0607655"",""6.5692259"",""6.5719713""]}",2.22613528,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",11,77.3014534,22.26203546,14388,TRUE,0.932619154,11,MOTIONBLUR,MOTIONBLUR,0,2018-06-14 13:05,1557742802_2788_UC2_MOTIONBLUR-75.png,1,13.68908907,1557742802_2788,6,3.030916309,4.641985356,1,102.6983505
0,0,"(48.15244108954047, 7.919686993131282)","(7.9196869931312825, 48.152441089540474)",0,0,1535611028,423.5,48.15244109,7.919686993,0,0,"{""place_id"":168102944,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":416460643,""lat"":""48.15231045"",""lon"":""7.91954601286272"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""2, Schützenweg, Schlossberg, Freiamt, VVG der Stadt Emmendingen, Landkreis Emmendingen, Regierungsbezirk Freiburg, Baden-Württemberg, 79348, Deutschland"",""address"":{""house_number"":""2"",""road"":""Schützenweg"",""suburb"":""Schlossberg"",""city"":""Freiamt"",""county"":""VVG der Stadt Emmendingen"",""state_district"":""Regierungsbezirk Freiburg"",""state"":""Baden-Württemberg"",""postcode"":""79348"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.1522485"",""48.1523717"",""7.9194639"",""7.919631""]}",1.612712821,75,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",25,8.050315472,9.628829394,5866,TRUE,0.999997854,25,RAIN,RAIN,0,2018-08-30 06:37,1557744858_518_UC2_RAIN-75.png,1,12.61374192,1557744858_518,8,42.18735987,0.018419137,1,1.136851744
0,0,"(50.21340870747927, 7.408156862264118)","(7.408156862264117, 50.213408707479275)",0,0,1549036467,245,50.21340871,7.408156862,0,0,"{""place_id"":81160647,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":25811991,""lat"":""50.2143409635456"",""lon"":""7.4083021130612"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Morshausen, Rhein-Mosel, Landkreis Mayen-Koblenz, Rheinland-Pfalz, 56332, Deutschland"",""address"":{""village"":""Morshausen"",""county"":""Rhein-Mosel"",""state"":""Rheinland-Pfalz"",""postcode"":""56332"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.2045072"",""50.2154937"",""7.3942573"",""7.4355673""]}",0.617770037,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",14,31.06576461,-10.167944,8472,TRUE,0.999999523,14,MOTIONBLUR,MOTIONBLUR,0,2019-02-01 15:54,1557742122_2863_UC2_MOTIONBLUR-0.png,1,15.58586375,1557742122_2863,2,0.419275826,0.906446669,1,81.47536441
0,0,"(51.68542644712561, 7.389200801983433)","(7.389200801983433, 51.68542644712561)",0,0,1539654662,54,51.68542645,7.389200802,0,0,"{""place_id"":129021738,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":227531008,""lat"":""51.6857801951169"",""lon"":""7.3895187085606"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Vinnumer Landweg"",""display_name"":""Vinnumer Landweg, Vinnum, Olfen, Kreis Coesfeld, Regierungsbezirk Münster, Nordrhein-Westfalen, 59399, Deutschland"",""address"":{""road"":""Vinnumer Landweg"",""suburb"":""Vinnum"",""town"":""Olfen"",""county"":""Kreis Coesfeld"",""state_district"":""Regierungsbezirk Münster"",""state"":""Nordrhein-Westfalen"",""postcode"":""59399"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.6827071"",""51.6866587"",""7.3885858"",""7.3950088""]}",0,25,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",5,41.69459858,23.11335151,804,TRUE,0.384689093,5,RAIN,RAIN,0,2018-10-16 01:51,1557744530_1361_UC2_RAIN-25.png,1,13.45233111,1557744530_1361,10,53.26547211,3.178228444,1,4.011269132
0,0,"(51.6541244223341, 12.88155520195529)","(12.88155520195529, 51.6541244223341)",75,2,1551975938,76,51.65412442,12.8815552,0,0,"{""place_id"":123880999,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":205189173,""lat"":""51.655391173896"",""lon"":""12.8840576006842"",""place_rank"":27,""category"":""highway"",""type"":""service"",""importance"":""0.075"",""addresstype"":""road"",""name"":""Auweg"",""display_name"":""Auweg, Mahlitzsch, Dommitzsch, Nordsachsen, Sachsen, 04880, Deutschland"",""address"":{""road"":""Auweg"",""suburb"":""Mahlitzsch"",""town"":""Dommitzsch"",""county"":""Dommitzsch"",""state"":""Sachsen"",""postcode"":""04880"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.6443209"",""51.6580937"",""12.8814774"",""12.8879536""]}",0.720413063,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",20,77.78939332,-13.86002989,21991,FALSE,0.672389686,31,DARKNESS,DARKNESS,0,2019-03-07 16:25,1557744085_153_UC2_DARKNESS-75.png,1,20.51331075,1557744085_153,3,3.922126861,3.146581358,1,8.754269999
0,1,"(50.70236430434968, 6.5024456269708395)","(6.50244562697084, 50.70236430434968)",0,0,1523653963,280.5,50.7023643,6.502445627,0,0,"{""place_id"":86192154,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":39470438,""lat"":""50.7010119121259"",""lon"":""6.50270947921426"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""L 33"",""display_name"":""L 33, Gut Kirschbaum, Nideggen, Kreis Düren, Regierungsbezirk Köln, Nordrhein-Westfalen, 52385, Deutschland"",""address"":{""road"":""L 33"",""suburb"":""Gut Kirschbaum"",""town"":""Nideggen"",""county"":""Kreis Düren"",""state_district"":""Regierungsbezirk Köln"",""state"":""Nordrhein-Westfalen"",""postcode"":""52385"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.6993317"",""50.70215"",""6.4965676"",""6.5129716""]}",0.107224842,25,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",3,126.4835701,-6.275241938,1245,TRUE,0.977793396,3,RAIN,RAIN,0,2018-04-13 21:12,1557744530_1759_UC2_RAIN-25.png,1,11.87483009,1557744530_1759,4,54.05565511,4.594294004,1,0.183082758
0,0,"(49.21925747477041, 9.744640970377477)","(9.744640970377477, 49.2192574747704)",0,0,1524587931,381,49.21925747,9.74464097,0,0,"{""place_id"":237190409,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":5861432612,""lat"":""49.2235043"",""lon"":""9.7453436"",""place_rank"":30,""category"":""historic"",""type"":""castle"",""importance"":""0.270202624611526"",""addresstype"":""historic"",""name"":""Burg Bachenstein"",""display_name"":""Burg Bachenstein, L 1036, Im Tiefenbrunnen, Kupferzell, Verwaltungsverband Braunsbach-Untermünkheim, Hohenlohekreis, Regierungsbezirk Stuttgart, Baden-Württemberg, 74635, Deutschland"",""address"":{""castle"":""Burg Bachenstein"",""road"":""L 1036"",""suburb"":""Im Tiefenbrunnen"",""village"":""Kupferzell"",""county"":""Hohenlohekreis"",""state_district"":""Regierungsbezirk Stuttgart"",""state"":""Baden-Württemberg"",""postcode"":""74635"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.2234043"",""49.2236043"",""9.7452436"",""9.7454436""]}",0.648344988,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,41.40604716,29.76204315,3514,TRUE,0.999875307,2,RAIN,RAIN,0,2018-04-24 16:38,1557744858_110_UC2_RAIN-75.png,1,17.17079618,1557744858_110,4,20.65343705,4.291496037,1,4.422882852
0,0,"(53.63041348706573, 9.02473308896618)","(9.02473308896618, 53.630413487065724)",0,0,1544303513,4,53.63041349,9.024733089,0,0,"{""place_id"":1384677,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":316828316,""lat"":""53.6627202"",""lon"":""9.044548"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Nordahn"",""display_name"":""Nordahn, Samtgemeinde Börde Lamstedt, Landkreis Cuxhaven, Niedersachsen, 21770, Deutschland"",""address"":{""village"":""Nordahn"",""county"":""Samtgemeinde Börde Lamstedt"",""state"":""Niedersachsen"",""postcode"":""21770"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.6227202"",""53.7027202"",""9.004548"",""9.084548""]}",1.543869086,25,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1,98.95545276,-4.0237519,2049,TRUE,0.989440024,1,RAIN,RAIN,0,2018-12-08 21:11,1557744530_2482_UC2_RAIN-25.png,1,6.063465244,1557744530_2482,12,11.52434052,2.738048996,1,1.24628882
75,1,"(53.736146229803, 6.248881660265034)","(6.2488816602650346, 53.736146229803)",0,0,1530216459,0,53.73614623,6.24888166,0,0,"{""error"":""Unable to geocode""}",2.683314813,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",4,62.91992984,26.60582518,29336,TRUE,0.998193204,4,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-06-28 20:07,1558446262_1840_UC2_BACKLIGHTSUN-75.png,0,13.74278054,1558446262_1840,6,0.350970259,47.42214632,1,10.92764028
0,0,"(50.89714131076371, 11.147481540555981)","(11.14748154055598, 50.897141310763715)",75,2,1542986590,408,50.89714131,11.14748154,0,0,"{""place_id"":90892395,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":59011945,""lat"":""50.8920033783641"",""lon"":""11.1476555631709"",""place_rank"":26,""category"":""highway"",""type"":""track"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Stadtweg"",""display_name"":""Stadtweg, Hohenfelden, Kranichfeld, Landkreis Weimarer Land, Thüringen, 99448, Deutschland"",""address"":{""road"":""Stadtweg"",""village"":""Hohenfelden"",""county"":""Kranichfeld"",""state"":""Thüringen"",""postcode"":""99448"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8911592"",""50.8920898"",""11.1470649"",""11.1613397""]}",0.790043052,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",2,40.77504959,-5.75707015,24242,FALSE,0.61903125,5,DARKNESS,DARKNESS,0,2018-11-23 15:23,1557744085_857_UC2_DARKNESS-75.png,1,20.78661769,1557744085_857,11,4.848139858,2.565374256,1,7.024605295
0,0,"(52.69386244390573, 11.622444739400352)","(11.62244473940035, 52.69386244390572)",0,0,1524005305,49,52.69386244,11.62244474,0,0,"{""place_id"":1362439,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":314942858,""lat"":""52.7142399"",""lon"":""11.6159705"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Möllenbeck"",""display_name"":""Dobberkau, Möllenbeck, Stendal, Sachsen-Anhalt, Deutschland"",""address"":{""village"":""Möllenbeck"",""county"":""Stendal"",""state"":""Sachsen-Anhalt"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.6742399"",""52.7542399"",""11.5759705"",""11.6559705""]}",0.344817357,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",29,44.94649772,8.524698163,25710,TRUE,0.379965544,29,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-04-17 22:48,1558445871_378_UC2_BACKLIGHTSUN-0.png,1,14.99969517,1558445871_378,4,0.079780482,55.67204713,1,14.93044607
0,0,"(48.9707474316269, 6.880919229354482)","(6.8809192293544825, 48.970747431626904)",0,0,1526464532,221,48.97074743,6.880919229,25,1,"{""place_id"":99239743,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":108200172,""lat"":""48.9720136014148"",""lon"":""6.88043843332225"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Nelling, Sarreguemines, Moselle, Grand Est, France métropolitaine, 57670, France"",""address"":{""village"":""Nelling"",""county"":""Sarreguemines"",""state"":""Grand Est"",""country"":""France"",""postcode"":""57670"",""country_code"":""fr""},""boundingbox"":[""48.9680285"",""48.9730163"",""6.8704661"",""6.8829611""]}",0.411078289,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",23,57.14315709,-0.943972266,11376,TRUE,0.503318727,23,MOTIONBLUR,MOTIONBLUR,0,2018-05-16 09:55,1557742475_2777_UC2_MOTIONBLUR-25.png,0,11.78105126,1557742475_2777,5,4.573717335,4.517227859,1,60.2195263
